feature,window_size,rmse
FIRE_Acres_Burned,1,7.672121
FIRE_Acres_Burned,2,7.247776
FIRE_Acres_Burned,3,7.3974032
FIRE_Acres_Burned,4,7.414577
FIRE_Acres_Burned,5,7.6072474
FIRE_Acres_Burned,6,7.8787274
FIRE_Acres_Burned,7,7.92751
FIRE_Acres_Burned,8,8.04135
FIRE_Acres_Burned,9,8.260837
FIRE_Acres_Burned,10,8.42481
FIRE_Acres_Burned,11,8.526308
FIRE_Acres_Burned,12,8.388491
PRECIP,1,8.499618
PRECIP,2,7.964105
PRECIP,3,8.313318
PRECIP,4,8.589858
PRECIP,5,5.3573503
PRECIP,6,7.4469695
PRECIP,7,8.121519
PRECIP,8,8.020453
PRECIP,9,4.796233
PRECIP,10,8.083045
PRECIP,11,8.5093355
PRECIP,12,8.89072
WIND_EventCount,1,7.119701
WIND_EventCount,2,8.752488
WIND_EventCount,3,9.188306
WIND_EventCount,4,10.142558
WIND_EventCount,5,8.931091
WIND_EventCount,6,8.018918
WIND_EventCount,7,8.058018
WIND_EventCount,8,9.318954
WIND_EventCount,9,7.8435516
WIND_EventCount,10,8.127701
WIND_EventCount,11,8.529889
WIND_EventCount,12,8.036025
WIND_AvgMPH,1,8.764906
WIND_AvgMPH,2,8.887346
WIND_AvgMPH,3,9.153727
WIND_AvgMPH,4,15.718472
WIND_AvgMPH,5,8.501529
WIND_AvgMPH,6,7.5319524
WIND_AvgMPH,7,7.702701
WIND_AvgMPH,8,6.7767396
WIND_AvgMPH,9,9.735248
WIND_AvgMPH,10,8.920676
WIND_AvgMPH,11,8.291363
WIND_AvgMPH,12,8.351822
WIND_RunMiles,1,8.763189
WIND_RunMiles,2,8.1181345
WIND_RunMiles,3,10.103195
WIND_RunMiles,4,10.2639
WIND_RunMiles,5,7.7238016
WIND_RunMiles,6,8.1500635
WIND_RunMiles,7,7.8184743
WIND_RunMiles,8,8.078399
WIND_RunMiles,9,8.252437
WIND_RunMiles,10,12.416079
WIND_RunMiles,11,8.350228
WIND_RunMiles,12,8.369312
AQI_PM25,1,7.469723
AQI_PM25,2,9.446667
AQI_PM25,3,7.112386
AQI_PM25,4,21.960165
AQI_PM25,5,6.134059
AQI_PM25,6,17.415497
AQI_PM25,7,8.870783
AQI_PM25,8,8.153318
AQI_PM25,9,7.8574734
AQI_PM25,10,8.115192
AQI_PM25,11,7.7804766
AQI_PM25,12,7.8832235
AQI_PM10,1,5.584211
AQI_PM10,2,4.9403815
AQI_PM10,3,9.729524
AQI_PM10,4,5.114045
AQI_PM10,5,10.201746
AQI_PM10,6,7.014567
AQI_PM10,7,9.777473
AQI_PM10,8,7.974421
AQI_PM10,9,8.383369
AQI_PM10,10,8.617632
AQI_PM10,11,8.025648
AQI_PM10,12,8.606536
EARTHQUAKE_Total,1,7.273133
EARTHQUAKE_Total,2,7.4428477
EARTHQUAKE_Total,3,8.194123
EARTHQUAKE_Total,4,7.453578
EARTHQUAKE_Total,5,7.661
EARTHQUAKE_Total,6,7.438039
EARTHQUAKE_Total,7,8.466278
EARTHQUAKE_Total,8,8.166041
EARTHQUAKE_Total,9,6.6542
EARTHQUAKE_Total,10,4.6817226
EARTHQUAKE_Total,11,8.643864
EARTHQUAKE_Total,12,8.440873
PESTICIDE_Total,1,7.334042
PESTICIDE_Total,2,7.350147
PESTICIDE_Total,3,10.116119
PESTICIDE_Total,4,9.796248
PESTICIDE_Total,5,13.582604
PESTICIDE_Total,6,7.905469
PESTICIDE_Total,7,24.639433
PESTICIDE_Total,8,7.938637
PESTICIDE_Total,9,8.129054
PESTICIDE_Total,10,8.434217
PESTICIDE_Total,11,10.333125
PESTICIDE_Total,12,8.397858
