feature,window_size,rmse
AQI_PM10,11,1.4823751
AQI_PM25,1,2.7138095
EARTHQUAKE_Total,12,2.1719558
FIRE_Acres_Burned,9,1.0977681
PESTICIDE_Total,12,2.1549187
PRECIP,12,1.044243
WIND_AvgMPH,11,2.3794918
WIND_EventCount,12,2.65678
WIND_RunMiles,12,2.3705144
