feature,window_size,rmse
AQI_PM10,3,5.4513626
AQI_PM25,1,7.6096005
EARTHQUAKE_Total,1,7.472374
FIRE_Acres_Burned,3,7.3605995
PESTICIDE_Total,1,7.2382307
PRECIP,12,4.185345
WIND_AvgMPH,3,8.62743
WIND_EventCount,1,7.6558204
WIND_RunMiles,1,8.89123
