feature,window_size,rmse
FIRE_Acres_Burned,1,2.6660728
FIRE_Acres_Burned,2,2.5975318
FIRE_Acres_Burned,3,2.3065262
FIRE_Acres_Burned,4,2.087279
FIRE_Acres_Burned,5,1.8628174
FIRE_Acres_Burned,6,1.7223155
FIRE_Acres_Burned,7,1.4637483
FIRE_Acres_Burned,8,1.7301102
FIRE_Acres_Burned,9,1.0977681
FIRE_Acres_Burned,10,1.241529
FIRE_Acres_Burned,11,1.4078698
FIRE_Acres_Burned,12,1.2977399
PRECIP,1,2.7534518
PRECIP,2,2.8041427
PRECIP,3,2.8149378
PRECIP,4,2.7544014
PRECIP,5,2.7042167
PRECIP,6,2.6882555
PRECIP,7,2.5917997
PRECIP,8,2.132662
PRECIP,9,1.6257024
PRECIP,10,1.2919617
PRECIP,11,1.0516728
PRECIP,12,1.044243
WIND_EventCount,1,2.867566
WIND_EventCount,2,2.9023352
WIND_EventCount,3,2.9031818
WIND_EventCount,4,2.8132405
WIND_EventCount,5,2.8398485
WIND_EventCount,6,2.8203454
WIND_EventCount,7,2.7627742
WIND_EventCount,8,2.7185094
WIND_EventCount,9,2.712682
WIND_EventCount,10,2.7914226
WIND_EventCount,11,2.773322
WIND_EventCount,12,2.65678
WIND_AvgMPH,1,2.8136933
WIND_AvgMPH,2,2.883694
WIND_AvgMPH,3,2.754287
WIND_AvgMPH,4,2.7381425
WIND_AvgMPH,5,2.5867724
WIND_AvgMPH,6,2.6380613
WIND_AvgMPH,7,2.5172818
WIND_AvgMPH,8,2.510538
WIND_AvgMPH,9,2.4784322
WIND_AvgMPH,10,2.4786923
WIND_AvgMPH,11,2.3794918
WIND_AvgMPH,12,3.0861757
WIND_RunMiles,1,2.8035321
WIND_RunMiles,2,2.796263
WIND_RunMiles,3,2.711838
WIND_RunMiles,4,2.722181
WIND_RunMiles,5,2.6346598
WIND_RunMiles,6,2.6725826
WIND_RunMiles,7,2.5348847
WIND_RunMiles,8,2.4829817
WIND_RunMiles,9,2.6090212
WIND_RunMiles,10,2.5471203
WIND_RunMiles,11,2.5122774
WIND_RunMiles,12,2.3705144
AQI_PM25,1,2.7138095
AQI_PM25,2,2.7421122
AQI_PM25,3,2.7461402
AQI_PM25,4,2.8332121
AQI_PM25,5,2.9716344
AQI_PM25,6,3.123537
AQI_PM25,7,3.131572
AQI_PM25,8,3.1367688
AQI_PM25,9,3.12865
AQI_PM25,10,3.0348387
AQI_PM25,11,3.2836514
AQI_PM25,12,2.8351057
AQI_PM10,1,2.7460604
AQI_PM10,2,2.7489643
AQI_PM10,3,2.713209
AQI_PM10,4,2.9884427
AQI_PM10,5,2.8618093
AQI_PM10,6,2.9148464
AQI_PM10,7,2.6742516
AQI_PM10,8,2.4352474
AQI_PM10,9,2.19955
AQI_PM10,10,2.009023
AQI_PM10,11,1.4823751
AQI_PM10,12,1.4957008
EARTHQUAKE_Total,1,2.77274
EARTHQUAKE_Total,2,2.7403939
EARTHQUAKE_Total,3,2.7258663
EARTHQUAKE_Total,4,2.7709665
EARTHQUAKE_Total,5,2.7763684
EARTHQUAKE_Total,6,2.8408265
EARTHQUAKE_Total,7,2.7168157
EARTHQUAKE_Total,8,2.770027
EARTHQUAKE_Total,9,2.6164484
EARTHQUAKE_Total,10,2.5580125
EARTHQUAKE_Total,11,2.3734748
EARTHQUAKE_Total,12,2.1719558
PESTICIDE_Total,1,2.795575
PESTICIDE_Total,2,2.7973542
PESTICIDE_Total,3,2.7654283
PESTICIDE_Total,4,2.7318342
PESTICIDE_Total,5,2.8987966
PESTICIDE_Total,6,2.9349656
PESTICIDE_Total,7,2.728701
PESTICIDE_Total,8,2.5291288
PESTICIDE_Total,9,2.3091774
PESTICIDE_Total,10,2.2278192
PESTICIDE_Total,11,2.2396219
PESTICIDE_Total,12,2.1549187
